partitionid,dataspaceid,repositoryid,alertid,title,alertkey,severity,component_type,sources
4,54,244,18399,CVE-2018-20060,v2:8e3a4af3-a4d9-40f6-9d3e-e87f8b6b39ba,3,8,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2018-20060""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2018-20060""}}"
4,54,250,4202,CVE-2017-18342,v2:087e05b8-8407-4602-b0b9-46c1b1a1b8b9,3,8,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2017-18342""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2017-18342""}}"
4,54,250,18325,CVE-2019-16784,v6:0d74637485c8477cab52e021b60a5aa0,2,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/pyinstaller/pyinstaller/security/advisories/GHSA-7fcj-pq9j-wh2r""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2019-16784""}}"
4,54,662,85754,WS-2021-0461,v6:302083ada2ee4f78b49438379f68b533,1,3,"{""WhiteSource"":{""Url"":""https://github.com/swagger-api/swagger-ui/commit/01a3e55960f864a0acf6a8d06e5ddaf6776a7f76""}}"
4,54,662,82835,CVE-2018-25031,v6:e0890df30d2f4ea686378c3d3b9049d9,1,3,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2018-25031""}}"
4,54,662,80475,CVE-2019-17495,v2:d68a283f-ebee-4024-953e-69dc7319437d,2,3,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2019-17495""}}"
4,54,719,81433,CVE-2021-28860,v6:67ceff15eb0940ca9ba3de4d65cb5c37,3,2,"{""GitHubAdvisories"":{""Url"":""https://github.com/adaltas/node-mixme/security/advisories/GHSA-79jw-6wg7-r9g4""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-28860""}}"
4,54,721,85709,CVE-2021-39135,v6:c08c8251e8b240eaa64283d72e2edb0a,1,2,"{""GitHubAdvisories"":{""Url"":""https://github.com/npm/arborist/security/advisories/GHSA-gmw6-94gg-2rc2""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-39135""}}"
4,54,721,85708,CVE-2021-39134,v6:403f2e5643544f1aaefd79f629631b64,1,2,"{""GitHubAdvisories"":{""Url"":""https://github.com/npm/arborist/security/advisories/GHSA-2h3h-q99f-3fhc""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-39134""}}"
4,54,721,66594,CVE-2021-1725,v6:e329d600841c4d5396ab76be5a40272d,2,2,"{""GitHubAdvisories"":{""Url"":""https://github.com/microsoft/botbuilder-js/security/advisories/GHSA-fvcj-hvfw-7f2v""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-1725""}}"
4,82,134,56618,CVE-2020-8315,v6:9c327f8dc7754fc0936e350264be9d96,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-8315""}}"
4,82,134,56617,CVE-2020-15523,v6:8e4c6fa33d42422c8adddb5212710688,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-15523""}}"
4,82,134,78285,CVE-2021-45960,v6:a962571f76654f7ead81e53fd0d582c8,2,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-45960""}}"
4,82,134,60296,CVE-2021-29921,v6:82edc25765924975b5a969b22a534022,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-29921""}}"
4,82,134,81670,CVE-2022-25235,v6:fd2db89aa50143dc8760d8eac98d379b,1,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-25235""}}"
4,82,134,85396,CVE-2015-20107,v6:29df7c3adf30404b934c3ffe8c9874e6,1,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2015-20107""}}"
4,82,821,84300,CVE-2022-24757,v6:5fffa0f1e3514fc6a93dcf098605bca3,2,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/jupyter-server/jupyter_server/security/advisories/GHSA-p737-p57g-4cpr""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-24757""}}"
4,82,821,86640,CVE-2021-45958,v6:a62f5299e7954d778c77367a9fdeed85,1,8,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2021-45958""}}"
4,82,821,84166,CVE-2021-29063,v6:ae8fc7e353de4d0e95f062217ffd0e59,1,8,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-29063""}}"
4,82,821,86506,CVE-2021-32839,v6:e7434da9df0447dd99af2812e220c9fd,2,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/andialbrecht/sqlparse/security/advisories/GHSA-p5w8-wqhj-9hhf""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-32839""}}"
4,82,821,85644,CVE-2022-24302,v6:dbe85980ce6b46cd8d038c9b52ec2e6f,1,8,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2022-24302""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-24302""}}"
4,86,128,86792,CVE-2022-31799,v6:31055176b6a94aae91b1c3bf36186972,1,8,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2022-31799""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-31799""}}"
4,86,129,52669,CVE-2020-28473,v6:814d20e3ff904c8fb48ffb968f841499,1,8,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2020-28473""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-28473""}}"
4,86,129,18686,CVE-2019-10906,v2:352d5c84-8695-4fc0-8f40-b79b7bb2ef92,2,8,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2019-10906""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2019-10906""}}"
4,86,129,49205,CVE-2019-20916,v6:5662df0047914ddba361ae3a122c0e85,1,1,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2019-20916""}}"
4,86,324,35507,CVE-2020-13254,v6:2a022856b47848de87a12bde784ddf8e,1,8,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2020-13254""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-13254""}}"
4,86,324,35506,CVE-2020-13596,v6:c8b8e0f584594a6286f2a53f8d586d8d,1,8,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2020-13596""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-13596""}}"
4,86,324,18877,CVE-2019-1010083,v2:64039389-b47e-4e14-a0cf-e100436d5732,2,8,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2019-1010083""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2019-1010083""}}"
4,86,378,49004,CVE-2020-25626,v6:5383108419fc4ce3b7ce69e0e1434902,1,8,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2020-25626""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-25626""}}"
4,86,378,10335,WS-2019-0037,v2:d8b49554-4869-4263-a47a-c7f1ac19e3c0,1,8,"{""WhiteSource"":{""Url"":""https://github.com/encode/django-rest-framework/pull/6330""}}"
4,86,378,86385,CVE-2022-29216,v6:2ea8eb8f648e4fb49bcc615932c2e227,2,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-75c9-jrh4-79mc""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-29216""}}"
4,86,378,80985,CVE-2022-23558,v6:13077b593ec244e5a1207a61bb545438,2,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-9gwq-6cwj-47h3""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-23558""}}"
4,86,378,80996,CVE-2022-23565,v6:6bb4f111416a49a398d8c4a127aaf7fd,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-4v5p-v5h9-6xjx""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-23565""}}"
4,86,378,73244,CVE-2021-23437,v6:5750ae4760604fe791650d679c57b447,2,8,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2021-23437""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-23437""}}"
4,86,378,61764,CVE-2021-28678,v6:0225d48f18694669ba42e5623fcc4362,1,8,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2021-28678""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-28678""}}"
4,86,378,61763,CVE-2021-28677,v6:6e604e30ef9c4facabffebd785d9c197,2,8,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2021-28677""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-28677""}}"
4,86,378,61767,CVE-2021-28675,v6:3226ebabddfc437ca7590f45e9edea95,1,8,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2021-28675""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-28675""}}"
4,86,378,59350,GHSA-jgpv-4h4c-xhw3,v6:f162c638dce445058303f8132a15dc1c,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/calix2/pyVulApp/security/advisories/GHSA-jgpv-4h4c-xhw3""}}"
4,86,378,61765,CVE-2021-25287,v6:031b06d1ff884a2da5257c4ac3a136ae,3,8,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2021-25287""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-25287""}}"
4,86,378,75628,CVE-2021-34552,v6:70b6e23e22a94032b0755e088468f966,3,8,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2021-34552""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-34552""}}"
4,86,378,86387,CVE-2022-29203,v6:311d3ab377c5403985a69bf2e96ae60e,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-jjm6-4vf7-cjh4""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-29203""}}"
4,86,378,82284,CVE-2022-23580,v6:81d30f6397654840a5d9af465df37cb8,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-627q-g293-49q7""}}"
4,86,378,86372,CVE-2022-29193,v6:0330242d38bc4d37b6bb89f09859348c,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-2p9q-h29j-3f5v""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-29193""}}"
4,86,378,86397,CVE-2022-29197,v6:e5b20270089546a4bb8ce4f266642dd8,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-hrg5-737c-2p56""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-29197""}}"
4,86,378,80980,CVE-2022-23576,v6:e81dd7a1665f466aa92a754818beb949,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-wm93-f238-7v37""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-23576""}}"
4,86,378,82287,GHSA-h6gw-r52c-724r,v6:dcd9299a544c4e82b341fc94781c0d48,3,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-57wx-m983-2f88""}}"
4,86,378,86399,CVE-2022-29209,v6:87ae6af710e04fde8ec38a5acc8df2c1,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-f4rr-5m7v-wxcw""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-29209""}}"
4,86,378,80982,CVE-2022-23572,v6:eff747fb9d1f4a8098983ccbe84c5b0d,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-rww7-2gpw-fv6j""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-23572""}}"
4,86,378,86373,CVE-2022-29208,v6:08d03b5fd31345f59a742664f3e5a196,2,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-2r2f-g8mw-9gvr""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-29208""}}"
4,86,378,80989,CVE-2022-23577,v6:3798a3c594544300a2d7704cdef6fd8a,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-8cxv-76p7-jxwr""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-23577""}}"
4,86,378,86383,CVE-2022-29192,v6:16b1d6470c194473a603c3781a79a91a,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-h2wq-prv9-2f56""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-29192""}}"
4,86,378,80994,CVE-2022-23563,v6:619f6038a9e94bff97a9e7c5c9f70746,2,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-wc4g-r73w-x8mm""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-23563""}}"
4,86,378,82288,GHSA-43q8-3fv7-pr5x,v6:f26e50004da24906849d0c1871cc75e9,2,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-43q8-3fv7-pr5x""}}"
4,86,378,80967,CVE-2022-23560,v6:ddfc143c6aff40a495ef1000f85a0b9c,2,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-4hvf-hxvg-f67v""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-23560""}}"
4,86,378,86371,CVE-2022-29213,v6:02df84351839409b93abe25b4a1f4675,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-5889-7v45-q28m""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-29213""}}"
4,86,378,42139,CVE-2020-5215,v6:9702e48d824b492ea34a0c71336967aa,2,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-977j-xj7q-2jr9""}}"
4,86,378,80986,CVE-2022-23562,v6:18ba705257f24bd5844cc7a5635f0ee0,2,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-qx3f-p745-w4hr""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-23562""}}"
4,86,378,81002,CVE-2022-23573,v6:9963d266a2bf45329f87acc10fdac2eb,2,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-q85f-69q7-55h2""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-23573""}}"
4,86,378,86393,CVE-2022-29212,v6:9c02eede16f14930b9d60f40e4969969,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-8wwm-6264-x792""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-29212""}}"
4,86,378,86396,CVE-2022-29206,v6:e4a8a0b5cd2f44ca9d12dd3bf5310dfb,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-rc9w-5c64-9vqq""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-29206""}}"
4,86,378,80991,CVE-2022-23561,v6:4dd3d369ba16401db5fce1c8635e2530,2,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-9c78-vcq7-7vxq""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-23561""}}"
4,86,378,86709,WS-2022-0137,v6:a31355cfd4a04d8e9b9e1097bd3e883a,1,8,"{""WhiteSource"":{""Url"":""https://github.com/tensorflow/tensorflow/commit/3796cc4fcd93ae55812a457abc96dcd55fbb854b""}}"
4,86,378,80995,CVE-2022-23566,v6:6579344932e6453c88ad50498e142bb3,2,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-5qw5-89mw-wcg2""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-23566""}}"
4,86,378,86394,CVE-2022-29196,v6:b71114540cb246a2b93175bff50725ff,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-5v77-j66x-4c4g""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-29196""}}"
4,86,378,81003,CVE-2022-23574,v6:ae97bc8ae2d0484aac0fbff64331729b,2,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-77gp-3h4r-6428""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-23574""}}"
4,86,378,86388,CVE-2022-29207,v6:3971373bda0a4fe1aa7a27a2bd4e2981,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-5wpj-c6f7-24x8""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-29207""}}"
4,86,378,61314,CVE-2021-29544,v6:f8d522c92b2442b18d7bef8a37e42a57,0,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-6g85-3hm8-83f9""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-29544""}}"
4,86,378,80968,CVE-2022-23564,v6:e04749c2974f40b6abbeec992786eaee,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-8rcj-c8pj-v3m3""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-23564""}}"
4,86,378,42140,CVE-2019-16778,v6:c5cd61994ff04a86bb0438d95feddf10,0,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-844w-j86r-4x2j""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2019-16778""}}"
4,86,378,86386,CVE-2022-29202,v6:30b0e1defbc14136bb8072bc9445d860,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-cwpm-f78v-7m5c""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-29202""}}"
4,86,378,81005,CVE-2022-23559,v6:bf7ed32a08e84444a23abaec0ae14c3a,2,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-98p5-x8x4-c9m5""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-23559""}}"
4,86,378,81001,CVE-2022-23557,v6:96eca57e504e4613973040c240f76c66,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-gf2j-f278-xh4v""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-23557""}}"
4,86,378,86384,CVE-2022-29201,v6:241c982102cd4d289a6f2b02502607e4,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-pqhm-4wvf-2jg8""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-29201""}}"
4,86,378,86395,CVE-2022-29198,v6:db77255f271a4f5ca964662b805404ce,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-mg66-qvc5-rm93""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-29198""}}"
4,86,378,86398,CVE-2022-29194,v6:ffbb282926c446ceb1389e3c7c7311a7,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-h5g4-ppwx-48q2""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-29194""}}"
4,86,378,80990,CVE-2022-23575,v6:41fe6dc177a64bb295d99d1f8083745b,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-c94w-c95p-phf8""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-23575""}}"
4,86,378,80997,CVE-2022-23570,v6:6cdd3f86235c4faaa67be6993d075504,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-9p77-mmrw-69c7""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-23570""}}"
4,86,378,80992,CVE-2022-23571,v6:5aea0771f8f7457f9d1564bd7e31fd94,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-j3mj-fhpq-qqjj""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-23571""}}"
4,86,378,61762,CVE-2021-28676,v6:87f24762083d4251b2fb3f969c49a603,2,8,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2021-28676""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-28676""}}"
4,86,535,78335,CVE-2021-35065,v6:03b4be9163494a48ad6b4229f3c10107,2,2,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-35065""}}"
4,86,535,72513,WS-2021-0245,v6:b348ebde848e438b8a875890abcfb76c,3,2,"{""WhiteSource"":{""Url"":""https://github.com/npm/git/commit/9fab115eaaa4e0adc0260b17a4feb83d339327eb""}}"
4,86,634,55720,CVE-2021-25291,v6:a7f55bb183814bea8c76e665e185a5da,2,8,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2021-25291""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-25291""}}"
4,86,634,55718,CVE-2021-25293,v6:7316467ebe7c412284420f2d078040f0,2,8,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2021-25293""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-25293""}}"
4,86,634,73384,CVE-2021-25288,v6:7b7f501cd89f4402977ec3af484850de,3,8,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2021-25288""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-25288""}}"
4,86,634,55719,CVE-2021-25292,v6:78541cb300694ceca347de6e68f70acf,1,8,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2021-25292""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-25292""}}"
4,86,634,55716,CVE-2021-25289,v6:0a1f26dd44ca4b6f8fbfae11aa711f1f,2,8,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-25289""}}"
4,86,634,82600,CVE-2022-22817,v6:0aa12d455469401192e2d434f808b15a,3,8,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2022-22817""}}"
4,86,634,55717,CVE-2021-25290,v6:1fa9b954ae584cf893c0e5940db6c5b9,2,8,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2021-25290""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-25290""}}"
4,86,728,74880,CVE-2019-18413,v6:9c55c248e54f40dd8d631bcb6d1342d8,1,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2019-18413""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2019-18413""}}"
4,101,196,86691,CVE-2021-4231,v6:33106b3593ef446fbd07a00f03bcdf45,1,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2021-4231""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-4231""}}"
4,101,196,19282,CST-E has determined that this component is not generally safe to use.,v6:2a46ad81b0ff4d4fa6884a1ae8bb733e,1,2,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnpm%2F%40types%2Fcrypto-js%2Freview-1.md""}}"
4,101,196,40377,GHSA-g753-jx37-7xwh,v6:3d7a583780434a1ea73b60e6e139b634,1,2,"{""GitHubAdvisories"":{""Url"":""https://github.com/kjur/jsrsasign/security/advisories/GHSA-g753-jx37-7xwh""}}"
4,101,196,81206,GHSA-h87q-g2wp-47pj,v6:5ae91d0da1b1444fb0427bcb4889c23b,1,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2021-30246""}}"
4,101,196,43595,WS-2020-0132,v6:d0f89a7042024a519f620f3f401ae459,1,2,"{""WhiteSource"":{""Url"":""https://github.com/kjur/jsrsasign/commit/9dcb89c57408a3d4b5b66aa9138426bd92819e73""}}"
